time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473144782	8.16896	-6.24444	-2.70102	2.35024	0.393366	radar	0.260668	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.2442	-6.38037	-2.70239	2.34153	0.363891	lidar	0.816957	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.35572	-6.50035	-2.73667	2.35975	0.364045	radar	1.35825	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.42721	-6.64481	-2.74002	2.34247	0.327988	lidar	1.18656	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.51721	-6.75891	-2.71768	2.34751	0.313709	radar	1.29894	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.57417	-6.91566	-2.72013	2.31589	0.266521	lidar	1.99501	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.66152	-7.03539	-2.71011	2.31715	0.252682	radar	0.729746	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.7048	-7.20805	-2.71612	2.271	0.194866	lidar	2.9447	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.78895	-7.32219	-2.72575	2.27423	0.18916	radar	0.377725	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.84371	-7.46195	-2.72977	2.24937	0.156135	lidar	1.00767	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.9246	-7.58366	-2.71951	2.24764	0.145363	radar	0.454	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.97242	-7.74505	-2.7234	2.21078	0.102244	lidar	1.65923	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	9.04634	-7.86978	-2.7084	2.20439	0.0890929	radar	0.576512	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.08278	-8.04033	-2.71507	2.15895	0.0408634	lidar	2.03701	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.15399	-8.16773	-2.70478	2.15216	0.0308742	radar	0.289111	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.21315	-8.30978	-2.70593	2.13391	0.011816	lidar	0.326314	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.29412	-8.42919	-2.73544	2.14161	0.0231403	radar	1.6511	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.33045	-8.576	-2.74023	2.10872	-0.00928277	lidar	0.978859	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.39715	-8.69676	-2.74622	2.10635	-0.00987265	radar	0.330331	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.43508	-8.84954	-2.75829	2.07369	-0.0403448	lidar	0.947227	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.47524	-8.98314	-2.70626	2.04298	-0.0772075	radar	5.18991	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.51613	-9.13169	-2.70676	2.01745	-0.0974827	lidar	0.419236	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.5724	-9.26674	-2.70212	2.00693	-0.102957	radar	0.156722	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.60935	-9.41844	-2.70531	1.98028	-0.122764	lidar	0.375388	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.67148	-9.55965	-2.71475	1.97493	-0.120237	radar	0.187567	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.712	-9.71277	-2.72191	1.9524	-0.135051	lidar	0.221412	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.78282	-9.84931	-2.75699	1.96046	-0.114728	radar	1.80987	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.80986	-9.99628	-2.76515	1.93349	-0.134464	lidar	0.40068	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.8275	-10.1354	-2.71805	1.89418	-0.176208	radar	4.17037	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.83845	-10.3021	-2.72893	1.8552	-0.203414	lidar	0.748836	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.88246	-10.447	-2.73737	1.84842	-0.196356	radar	0.298301	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.90473	-10.6058	-2.7455	1.82261	-0.21014	lidar	0.21064	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.91064	-10.7506	-2.71168	1.78143	-0.249176	radar	2.68563	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.91488	-10.9107	-2.7189	1.74813	-0.267198	lidar	0.353016	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.92532	-11.0578	-2.70712	1.7197	-0.284661	radar	0.410044	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.91667	-11.2196	-2.71542	1.6824	-0.30443	lidar	0.453995	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.93469	-11.3584	-2.7238	1.67111	-0.298323	radar	0.156194	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.92489	-11.5112	-2.73792	1.63885	-0.313742	lidar	0.37485	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.89896	-11.6594	-2.70931	1.58431	-0.364121	radar	3.40675	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.86006	-11.8256	-2.72326	1.53664	-0.389009	lidar	0.848413	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.81645	-11.9713	-2.699	1.47648	-0.440839	radar	2.7534	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.76382	-12.1313	-2.71111	1.42738	-0.463028	lidar	0.743579	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.67907	-12.2683	-2.67662	1.3359	-0.551758	radar	6.99851	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.62145	-12.4029	-2.66967	1.29241	-0.56423	lidar	0.596297	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.48686	-12.5221	-2.62969	1.16012	-0.700562	radar	14.7737	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.4129	-12.6379	-2.61567	1.11262	-0.709793	lidar	0.72568	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.26821	-12.7508	-2.60335	0.979571	-0.838438	radar	12.368	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.15756	-12.8538	-2.59703	0.914599	-0.855926	lidar	1.19577	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.03965	-12.9529	-2.59469	0.834663	-0.899602	radar	1.37821	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.92369	-13.0405	-2.58649	0.771813	-0.912394	lidar	0.802623	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.79416	-13.1228	-2.58657	0.692485	-0.949923	radar	1.30979	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.65579	-13.2029	-2.59384	0.623433	-0.963785	lidar	0.789813	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.4447	-13.2349	-2.62754	0.442709	-1.13967	radar	21.5816	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.30338	-13.2707	-2.61456	0.367652	-1.15228	lidar	0.885638	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.13073	-13.2806	-2.64742	0.239343	-1.24885	radar	6.81871	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.99345	-13.2852	-2.63617	0.163481	-1.26226	lidar	0.924789	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.86806	-13.3163	-2.61393	0.122274	-1.22237	radar	1.47465	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.71122	-13.3193	-2.62023	0.0453162	-1.22977	lidar	0.416123	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.53609	-13.2888	-2.66431	-0.0766486	-1.30536	radar	5.42862	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.38666	-13.2507	-2.65762	-0.162183	-1.31861	lidar	0.675731	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.25709	-13.2379	-2.62777	-0.208601	-1.2811	radar	1.82032	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.10772	-13.1961	-2.63562	-0.28469	-1.28481	lidar	0.239306	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.97515	-13.1624	-2.61984	-0.340336	-1.26355	radar	0.631978	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.81309	-13.1189	-2.65249	-0.404272	-1.25301	lidar	1.08241	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.70675	-13.1118	-2.55578	-0.405274	-1.15622	radar	15.4945	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.55731	-13.076	-2.58059	-0.451448	-1.13647	lidar	0.824001	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.4312	-13.0207	-2.56704	-0.500974	-1.1174	radar	0.84396	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.27955	-12.9713	-2.59767	-0.543077	-1.09558	lidar	1.05198	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.14457	-12.8646	-2.65683	-0.633908	-1.13846	radar	4.35126	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.9942	-12.7958	-2.68932	-0.674682	-1.11428	lidar	1.19147	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.88481	-12.7284	-2.64704	-0.709691	-1.07938	radar	2.83379	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.7269	-12.6665	-2.685	-0.731627	-1.04054	lidar	2.17884	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.61057	-12.5633	-2.70761	-0.790212	-1.04541	radar	0.7596	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.44692	-12.4886	-2.75145	-0.805571	-1.0018	lidar	2.78049	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.33997	-12.3885	-2.74202	-0.84985	-0.988978	radar	0.467599	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.19588	-12.3006	-2.76945	-0.86956	-0.954051	lidar	1.45963	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.10531	-12.2055	-2.75747	-0.907066	-0.942477	radar	0.446589	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.98578	-12.1134	-2.77747	-0.928205	-0.91633	lidar	0.849663	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.90954	-12.0245	-2.72281	-0.956787	-0.891868	radar	3.82186	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.81854	-11.9196	-2.72939	-0.990308	-0.880882	lidar	0.136705	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.73041	-11.7762	-2.80312	-1.04645	-0.899312	radar	5.80888	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.6361	-11.6579	-2.81955	-1.07558	-0.882856	lidar	0.533286	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.58598	-11.5565	-2.74591	-1.11192	-0.870027	radar	6.7091	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.53235	-11.4345	-2.74125	-1.157	-0.871887	lidar	0.0419901	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.44759	-11.2663	-2.84228	-1.2032	-0.872459	radar	11.8549	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.41426	-11.1052	-2.8438	-1.26769	-0.888222	lidar	0.264505	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.42111	-10.9748	-2.732	-1.34354	-0.918343	radar	15.8513	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.40617	-10.8301	-2.72294	-1.40261	-0.927398	lidar	0.221422	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.39697	-10.6872	-2.70619	-1.46104	-0.936364	radar	0.413667	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.39812	-10.5388	-2.70202	-1.52136	-0.945273	lidar	0.116102	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.4045	-10.3913	-2.69278	-1.5814	-0.954722	radar	0.146922	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.41768	-10.2427	-2.69196	-1.63922	-0.959846	lidar	0.0323902	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.44491	-10.0994	-2.68122	-1.70264	-0.972667	radar	0.296913	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.48814	-9.95032	-2.68357	-1.77005	-0.985811	lidar	0.212825	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.53121	-9.80378	-2.68383	-1.83346	-0.996183	radar	0.181117	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.59074	-9.65737	-2.69049	-1.90022	-1.00691	lidar	0.184704	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.65239	-9.52018	-2.68962	-1.96343	-1.01538	radar	0.167769	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.73889	-9.38116	-2.69948	-2.03645	-1.03052	lidar	0.460194	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.77665	-9.24074	-2.70995	-2.05453	-0.978545	radar	2.18492	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.87	-9.09973	-2.72872	-2.12026	-0.987536	lidar	0.477886	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.98288	-8.98346	-2.72749	-2.20676	-1.0281	radar	1.12183	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.0882	-8.86196	-2.73709	-2.27044	-1.03351	lidar	0.157369	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.15369	-8.73473	-2.73494	-2.28496	-0.976144	radar	2.21981	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.27117	-8.61222	-2.75602	-2.34463	-0.97913	lidar	0.471727	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.34648	-8.48979	-2.74985	-2.35731	-0.923181	radar	2.10584	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.45715	-8.38209	-2.75441	-2.40743	-0.922137	lidar	0.0257902	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.49443	-8.2601	-2.72677	-2.36613	-0.798323	radar	11.8325	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.60176	-8.14971	-2.74809	-2.40412	-0.794257	lidar	0.500583	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.70893	-8.03816	-2.75322	-2.43603	-0.778583	radar	0.570637	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.82939	-7.92781	-2.7687	-2.47474	-0.773467	lidar	0.318023	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.94723	-7.82798	-2.77195	-2.50974	-0.763337	radar	0.234926	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.08418	-7.72726	-2.79342	-2.55113	-0.760809	lidar	0.419948	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.17195	-7.62595	-2.77688	-2.54338	-0.69341	radar	3.72149	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.29657	-7.53117	-2.79895	-2.57322	-0.687154	lidar	0.522652	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.39959	-7.42388	-2.78255	-2.56728	-0.623266	radar	3.34345	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.53298	-7.32777	-2.79718	-2.5959	-0.61707	lidar	0.285619	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.63288	-7.23716	-2.78214	-2.5925	-0.56543	radar	2.39351	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.75337	-7.14244	-2.79974	-2.61003	-0.554658	lidar	0.657692	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.87048	-7.06596	-2.79932	-2.63115	-0.546518	radar	0.192655	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.98758	-6.98816	-2.8011	-2.65158	-0.540368	lidar	0.219313	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.10759	-6.89993	-2.79011	-2.65783	-0.507991	radar	1.13176	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.24651	-6.81656	-2.80133	-2.67947	-0.501657	lidar	0.206453	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.33871	-6.72007	-2.77223	-2.65207	-0.425092	radar	5.44693	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.45784	-6.63641	-2.78077	-2.66244	-0.414924	lidar	0.458537	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.57674	-6.56656	-2.77685	-2.67365	-0.400898	radar	0.188326	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.69475	-6.49396	-2.7772	-2.68648	-0.394495	lidar	0.2305	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.84143	-6.4533	-2.8018	-2.74099	-0.4482	radar	3.31479	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.96953	-6.3888	-2.80692	-2.7572	-0.442385	lidar	0.138191	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.06294	-6.28483	-2.74499	-2.70251	-0.322909	radar	16.3232	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.19401	-6.20654	-2.74728	-2.71083	-0.314255	lidar	0.318484	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.28972	-6.09863	-2.70519	-2.66398	-0.222062	radar	8.77468	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.41212	-6.01598	-2.70361	-2.66592	-0.21284	lidar	0.427595	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.56035	-5.96588	-2.72352	-2.70763	-0.259489	radar	2.72937	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.68965	-5.89052	-2.72401	-2.71315	-0.251563	lidar	0.260991	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.81646	-5.81698	-2.71768	-2.71449	-0.236105	radar	0.558569	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.95355	-5.73567	-2.72922	-2.71641	-0.225693	lidar	0.321601	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.04322	-5.63932	-2.69163	-2.67097	-0.143964	radar	6.90016	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.16295	-5.55247	-2.7052	-2.66351	-0.130299	lidar	0.555296	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.27948	-5.46547	-2.6897	-2.6442	-0.092238	radar	1.43075	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.40082	-5.38325	-2.68774	-2.64077	-0.0845693	lidar	0.27573	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.47087	-5.24674	-2.62763	-2.54902	0.0546957	radar	19.2097	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.58626	-5.14568	-2.63475	-2.53385	0.0658024	lidar	0.356867	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.68729	-5.03918	-2.62411	-2.50047	0.106502	radar	1.5111	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.7956	-4.92836	-2.63237	-2.47962	0.120026	lidar	0.553869	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.9044	-4.83034	-2.62893	-2.45911	0.141183	radar	0.585224	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	10.0076	-4.72233	-2.63172	-2.44021	0.151155	lidar	0.345025	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0984	-4.62582	-2.62838	-2.41963	0.167629	radar	0.393718	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1909	-4.51716	-2.63766	-2.39844	0.178887	lidar	0.434969	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2699	-4.38957	-2.62495	-2.34669	0.236538	radar	2.88364	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3645	-4.26099	-2.63778	-2.31925	0.24912	lidar	0.554579	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4694	-4.15877	-2.64389	-2.31947	0.226626	radar	0.809493	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5654	-4.02879	-2.6596	-2.29512	0.236785	lidar	0.432631	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.667	-3.92073	-2.66448	-2.29015	0.223998	radar	0.227122	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.76	-3.79651	-2.67299	-2.2705	0.230257	lidar	0.156679	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8579	-3.68269	-2.67704	-2.25964	0.227835	radar	0.0851726	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9494	-3.54374	-2.69637	-2.23546	0.237627	lidar	0.491752	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9993	-3.39275	-2.68282	-2.15958	0.328523	radar	7.01866	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0738	-3.24641	-2.69796	-2.12908	0.339063	lidar	0.468311	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1209	-3.09604	-2.69418	-2.07091	0.392872	radar	2.33141	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.184	-2.943	-2.7101	-2.03758	0.402646	lidar	0.460518	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1783	-2.76268	-2.70171	-1.92106	0.536389	radar	13.1093	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.2117	-2.60886	-2.70526	-1.87964	0.546662	lidar	0.479406	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2171	-2.44151	-2.71074	-1.79565	0.624983	radar	4.53821	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2331	-2.28927	-2.70939	-1.75214	0.63302	lidar	0.33922	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3304	-2.1805	-2.693	-1.81886	0.48335	radar	17.1925	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3615	-2.01922	-2.70961	-1.78614	0.487567	lidar	0.3081	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.3112	-1.8426	-2.71429	-1.65627	0.638633	radar	17.5472	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.3077	-1.68353	-2.72003	-1.61173	0.646415	lidar	0.350126	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.3087	-1.53221	-2.72198	-1.57219	0.652385	radar	0.0397086	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2989	-1.37602	-2.72691	-1.53126	0.656346	lidar	0.112779	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2434	-1.213	-2.74411	-1.43581	0.744012	radar	6.08603	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.2094	-1.06242	-2.74388	-1.38878	0.749334	lidar	0.157225	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0923	-0.897848	-2.78241	-1.24602	0.896582	radar	16.8167	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.0244	-0.750788	-2.78509	-1.18769	0.904184	lidar	0.35587	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9608	-0.610102	-2.78388	-1.13797	0.902187	radar	0.203121	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8846	-0.467694	-2.7903	-1.08369	0.905631	lidar	0.14879	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.7164	-0.341457	-2.86636	-0.923333	1.07304	radar	25.6378	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.6149	-0.233514	-2.86379	-0.86223	1.07977	lidar	0.214654	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.5226	-0.121961	-2.83917	-0.81998	1.05307	radar	1.20944	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.4007	-0.0363828	-2.81562	-0.74919	1.0676	lidar	0.76752	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2582	0.0557248	-2.83895	-0.660541	1.11022	radar	2.32708	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.1161	0.109039	-2.80749	-0.578223	1.13392	lidar	1.52027	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.97157	0.178808	-2.814	-0.501222	1.15288	radar	0.727909	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.81747	0.208028	-2.78619	-0.412665	1.18006	lidar	1.49787	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.70246	0.251428	-2.7095	-0.367748	1.14743	radar	6.16605	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.55913	0.268662	-2.68605	-0.287179	1.16726	lidar	0.803493	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.41984	0.296813	-2.67833	-0.218982	1.1729	radar	0.524873	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.26791	0.284829	-2.65853	-0.128816	1.20032	lidar	1.05535	9.25348	0.150166	9.25	0.15	-2.72658	0
